dbId,domainId,eqId,freewayId,latitude,locationId,longitude,mainDirection,url
1030285,N,CCTV-N1H-N-41.475-M,10019,25.0643987000291,,121.362779156076,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14140
11030285,N,CCTV-N1H-N-41.475-M,10010,25.0643987000291,,121.362779156076,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14140
1030286,N,CCTV-N1H-N-42.210-M-俯瞰林口忠義路,10019,25.0646424382778,,121.35540446188,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=1420
11030286,N,CCTV-N1H-N-42.210-M-俯瞰林口忠義路,10010,25.0646424382778,,121.35540446188,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=1420
1030287,N,CCTV-N1H-N-42.627-M,10019,25.0651363441727,,121.351308312306,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14260
11030287,N,CCTV-N1H-N-42.627-M,10010,25.0651363441727,,121.351308312306,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14260
1030288,N,CCTV-N1H-N-43.600-M,10019,25.0646132872088,,121.34188715001,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14360
11030288,N,CCTV-N1H-N-43.600-M,10010,25.0646132872088,,121.34188715001,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14360
1030289,N,CCTV-N1H-N-44.740-M,10019,25.0593854504124,,121.332177077276,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14470
11030289,N,CCTV-N1H-N-44.740-M,10010,25.0593854504124,,121.332177077276,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14470
1030290,N,CCTV-N1H-N-45.988-M,10019,25.0505342501681,,121.324644023984,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14590
11030290,N,CCTV-N1H-N-45.988-M,10010,25.0505342501681,,121.324644023984,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14590
1030291,N,CCTV-N1H-N-47.033-M,10019,25.0460630957449,,121.315553525766,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14700
11030291,N,CCTV-N1H-N-47.033-M,10010,25.0460630957449,,121.315553525766,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14700
1030292,N,CCTV-N1H-N-48.043-M,10019,25.0422044531739,,121.306525330578,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14800
11030292,N,CCTV-N1H-N-48.043-M,10010,25.0422044531739,,121.306525330578,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14800
1030293,N,CCTV-N1H-N-49.493-M,10019,25.0352555074755,,121.294226712553,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14940
11030293,N,CCTV-N1H-N-49.493-M,10010,25.0352555074755,,121.294226712553,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=14940
1030294,N,CCTV-N1H-N-50.571-M,10019,25.0287984974398,,121.285273543452,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15050
11030294,N,CCTV-N1H-N-50.571-M,10010,25.0287984974398,,121.285273543452,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15050
1030295,N,CCTV-N1H-N-51.766-M,10019,25.0217973053596,,121.277393098253,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15170
11030295,N,CCTV-N1H-N-51.766-M,10010,25.0217973053596,,121.277393098253,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15170
1030296,N,CCTV-N1H-N-52.653-M,10019,25.0165146776459,,121.270955761397,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15261
11030296,N,CCTV-N1H-N-52.653-M,10010,25.0165146776459,,121.270955761397,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15261
1030297,N,CCTV-N1H-N-53.448-M,10019,25.0117947889776,,121.264828262262,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15340
11030297,N,CCTV-N1H-N-53.448-M,10010,25.0117947889776,,121.264828262262,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15340
1030298,N,CCTV-N1H-N-54.323-M,10019,25.0066508171917,,121.258346440082,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15430
11030298,N,CCTV-N1H-N-54.323-M,10010,25.0066508171917,,121.258346440082,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15430
1030299,N,CCTV-N1H-N-55.390-M-俯瞰中壢料場,10019,25.0004083865825,,121.250310958772,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15531
1030300,N,CCTV-N1H-N-55.550-M,10019,24.9994574220386,,121.249054109818,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15550
11030300,N,CCTV-N1H-N-55.550-M,10010,24.9994574220386,,121.249054109818,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15550
1030301,N,CCTV-N1H-N-56.585-M,10019,24.9927675170176,,121.242087867078,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15650
11030301,N,CCTV-N1H-N-56.585-M,10010,24.9927675170176,,121.242087867078,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15650
1030302,N,CCTV-N1H-N-57.738-M,10019,24.9849647438704,,121.234307905169,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15771
11030302,N,CCTV-N1H-N-57.738-M,10010,24.9849647438704,,121.234307905169,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15771
1030303,N,CCTV-N1H-N-58.783-M,10019,24.9785600673766,,121.22675454812,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15870
11030303,N,CCTV-N1H-N-58.783-M,10010,24.9785600673766,,121.22675454812,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15870
1030304,N,CCTV-N1H-N-59.500-M,10019,24.9743403919762,,121.221761404135,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15950
11030304,N,CCTV-N1H-N-59.500-M,10010,24.9743403919762,,121.221761404135,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=15950
1030305,N,CCTV-N1H-N-60.200-M,10019,24.9699757640548,,121.216645348784,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16021
11030305,N,CCTV-N1H-N-60.200-M,10010,24.9699757640548,,121.216645348784,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16021
1030306,N,CCTV-N1H-N-61.708-M,10019,24.9617614274679,,121.205347810403,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16170
11030306,N,CCTV-N1H-N-61.708-M,10010,24.9617614274679,,121.205347810403,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16170
1030307,N,CCTV-N1H-N-63.265-M,10019,24.9502556516288,,121.19612014911,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16320
11030307,N,CCTV-N1H-N-63.265-M,10010,24.9502556516288,,121.19612014911,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16320
1030308,N,CCTV-N1H-N-65.500-M,10019,24.9328836223261,,121.186318395188,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16550
11030308,N,CCTV-N1H-N-65.500-M,10010,24.9328836223261,,121.186318395188,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16550
1030309,N,CCTV-N1H-N-67.000-M,10019,24.9270314681164,,121.173668103468,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16701
11030309,N,CCTV-N1H-N-67.000-M,10010,24.9270314681164,,121.173668103468,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16701
1030310,N,CCTV-N1H-N-69.500-M,10019,24.9058457236362,,121.16309866276,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16950
11030310,N,CCTV-N1H-N-69.500-M,10010,24.9058457236362,,121.16309866276,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=16950
1030311,N,CCTV-N1H-N-70.900-I-校前路交流道,10019,24.9003231127675,,121.152410437186,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=1703
11030311,N,CCTV-N1H-N-70.900-I-校前路交流道,10010,24.9003231127675,,121.152410437186,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=1703
1030312,N,CCTV-N1H-N-71.000-M,10019,24.8999394284749,,121.150389137364,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=17100
11030312,N,CCTV-N1H-N-71.000-M,10010,24.8999394284749,,121.150389137364,2,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=17100
1030313,N,CCTV-N2-E-0.400-M,10020,25.0635432028161,,121.214535675431,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20040
1030314,N,CCTV-N2-E-1.800-M,10020,25.0515871135293,,121.216171713234,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2011
1030315,N,CCTV-N2-E-2.900-M,10020,25.0423954229078,,121.220674180272,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2020
1030316,N,CCTV-N2-E-3.350-M,10020,25.0393305387419,,121.223695340115,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20330
1030317,N,CCTV-N2-E-7.450-M,10020,25.027493,,121.261355,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2070
1030318,N,CCTV-N2-E-9.180-M,10020,25.0182580889595,,121.273762577779,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20910
1030319,N,CCTV-N2-E-11.190-M-HPB,10020,25.0026388124983,,121.283096434439,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=51312
1030320,N,CCTV-N2-E-11.450-M-HPB,10020,25.0003392906613,,121.283277448131,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=51311
1030321,N,CCTV-N2-E-11.450-M-HPB-4K,10020,25.0003392906613,,121.283277448131,3,
1030322,N,CCTV-N2-E-11.590-M,10020,24.9990302221957,,121.283327231172,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=21150
1030323,N,CCTV-N2-E-12.540-M,10020,24.9905702163332,,121.281733405698,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=21250
1030324,N,CCTV-N2-E-13.010-M,10020,24.9863932301112,,121.281749286203,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2130
1030325,N,CCTV-N2-E-14.458-M,10020,24.9765256441006,,121.290445519448,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2140
1030326,N,CCTV-N2-E-15.100-M,10020,24.9752142022084,,121.296568947065,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2150
1030327,N,CCTV-N2-E-18.060-M,10020,24.9652307710891,,121.322712790605,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2180
1030328,N,CCTV-N2-E-19.300-M,10020,24.9543621776056,,121.324893179703,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2190
1030329,N,CCTV-N2-E-20.430-O-鶯歌系統,10020,24.9420720293079,,121.323685831154,3,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2200
1030330,N,CCTV-N2-W-1.000-L-大園交流道,10020,25.0586650670716,,121.21371129554,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2010
1030331,N,CCTV-N2-W-1.600-M-HPB-1,10020,25.0533510824999,,121.215685792097,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=51321
1030332,N,CCTV-N2-W-1.600-M-HPB-2,10020,25.0533456153366,,121.21565695835,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=51322
1030333,N,CCTV-N2-W-1.600-M-HPB-4K,10020,25.0533504750373,,121.215667016633,4, 
1030334,N,CCTV-N2-W-4.200-M,10020,25.0367015506458,,121.2318472323,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20420
1030335,N,CCTV-N2-W-5.250-M,10020,25.0337822587494,,121.241192710386,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20520
1030336,N,CCTV-N2-W-6.400-M,10020,25.028496,,121.251226,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2060
1030337,N,CCTV-N2-W-8.310-I-機場系統,10020,25.0248843643732,,121.269246893296,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20830
1030338,N,CCTV-N2-W-9.605-M,10020,25.0151979394798,,121.276301593,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=20960
1030339,N,CCTV-N2-W-10.656-M,10020,25.0072051515341,,121.281912006684,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2100
1030340,N,CCTV-N2-W-12.000-M,10020,24.9953967,,121.2829758,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=21200
1030341,N,CCTV-N2-W-13.900-M,10020,24.9793094750579,,121.285995004685,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2131
1030342,N,CCTV-N2-W-16.388-M,10020,24.9732757194665,,121.309174833013,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2160
1030343,N,CCTV-N2-W-16.830-M,10020,24.9719308416811,,121.313286977798,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2161
1030344,N,CCTV-N2-W-18.460-O-大湳交流道,10020,24.9619855679825,,121.324522920636,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2181
1030345,N,CCTV-N2-W-18.950-M,10020,24.958140147543,,121.325194837066,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=21890
1030346,N,CCTV-N2-W-19.580-M,10020,24.9514293983903,,121.324801307211,4,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=2191
1030347,N,CCTV-N3-S-0.080-M,10030,25.1394325,,121.7141078,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30001
1030348,N,CCTV-N3-S-0.640-M-2,10030,25.1369155762844,,121.708732257109,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30061
1030349,N,CCTV-N3-S-0.640-M-FIX,10030,25.1369155762844,,121.708732257109,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3003
1030350,N,CCTV-N3-S-0.830-M,10030,25.1366020679426,,121.707297975405,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70080
1030351,N,CCTV-N3-S-0.941-M,10030,25.136293008473,,121.706247254469,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7001
1030352,N,CCTV-N3-S-1.140-M,10030,25.1357384164567,,121.704739450962,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70110
1030353,N,CCTV-N3-S-1.350-M,10030,25.134842547021,,121.702902109226,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70130
1030354,N,CCTV-N3-S-1.520-M,10030,25.1339082810172,,121.701561004719,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70151
1030355,N,CCTV-N3-S-1.730-M,10030,25.1323281365724,,121.699970471102,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70171
1030356,N,CCTV-N3-S-1.776-M,10030,25.1321223394656,,121.699818255739,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7014
1030357,N,CCTV-N3-S-2.065-M,10030,25.1299312306964,,121.698349963388,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30200
1030358,N,CCTV-N3-S-2.670-M,10030,25.124417556313,,121.697037587912,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30260
1030359,N,CCTV-N3-S-4.110-M,10030,25.1144323213404,,121.688745298366,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3040
1030360,N,CCTV-N3-S-4.920-M,10030,25.1086976737044,,121.684319122376,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30490
1030361,N,CCTV-N3-S-5.600-M,10030,25.1034630614994,,121.681160609877,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30560
1030362,N,CCTV-N3-S-5.860-M,10030,25.1018919036164,,121.679222769193,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70580
1030363,N,CCTV-N3-S-5.920-M-FIX,10030,25.1015741737132,,121.678747503583,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7051
1030364,N,CCTV-N3-S-6.010-M,10030,25.101094688842,,121.678033010316,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70600
1030365,N,CCTV-N3-S-6.284-M,10030,25.0999253337725,,121.67548030129,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30620
1030366,N,CCTV-N3-S-7.110-M,10030,25.0971203467603,,121.667980593901,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3070
1030367,N,CCTV-N3-S-7.950-M,10030,25.0925699106504,,121.66151134571,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30790
1030368,N,CCTV-N3-S-7.954-M-FIX,10030,25.0924722093651,,121.661233939663,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3072
1030369,N,CCTV-N3-S-8.180-M,10030,25.091891172164,,121.658948890756,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70810
1030370,N,CCTV-N3-S-8.350-M,10030,25.0915158778319,,121.657314084362,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70830
1030371,N,CCTV-N3-S-8.420-M-FIX,10030,25.0913386502448,,121.656643946327,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7081
1030372,N,CCTV-N3-S-8.530-M,10030,25.0909584114886,,121.655496419516,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=70850
1030373,N,CCTV-N3-S-8.670-M-FIX,10030,25.0903778541767,,121.654261932819,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7082
1030374,N,CCTV-N3-S-8.709-M-迴轉道,10030,25.0901642324056,,121.653921994546,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30871
1030375,N,CCTV-N3-S-8.750-M,10030,25.0900933813374,,121.653796079877,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=30870
1030376,N,CCTV-N3-S-10.020-M,10030,25.0799148161533,,121.647901980575,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3100
1030377,N,CCTV-N3-S-12.350-M,10030,25.0600248502672,,121.641345737576,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=31230
1030378,N,CCTV-N3-S-13.725-M,10030,25.0526000911792,,121.630951994247,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3130
1030379,N,CCTV-N3-S-14.144-M,10030,25.0501096730816,,121.627674170931,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=31410
1030380,N,CCTV-N3-S-14.750-I-南港交流道,10030,25.0453759836827,,121.625060745068,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=31470
1030381,N,CCTV-N3-S-16.490-M,10030,25.0329839556073,,121.616081727521,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=31640
1030382,N,CCTV-N3-S-18.500-M,10030,25.0219828221063,,121.60040463975,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=71850
1030383,N,CCTV-N3-S-18.780-M,10030,25.0197426251105,,121.599131379604,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=71870
1030384,N,CCTV-N3-S-18.882-M,10030,25.018892092526,,121.59876654027,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7183
1030385,N,CCTV-N3-S-19.080-M,10030,25.0171765941895,,121.598222588798,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=71900
1030386,N,CCTV-N3-S-19.310-M,10030,25.0152542165414,,121.597729031099,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=71930
1030387,N,CCTV-N3-S-19.560-M,10030,25.0129580937372,,121.597232309748,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=71950
1030388,N,CCTV-N3-S-19.820-M,10030,25.0106381470909,,121.596708519772,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=71980
1030389,N,CCTV-N3-S-19.975-M,10030,25.009273331585,,121.596397725912,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7194
1030390,N,CCTV-N3-S-20.490-M-HPB,10030,25.0047757134812,,121.595337375446,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=59132
1030391,N,CCTV-N3-S-20.520-M-HPB,10030,25.0039084605819,,121.595144742321,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=59131
1030392,N,CCTV-N3-S-20.520-M-HPB-4K,10030,25.0039084605819,,121.595144742321,1, 
1030393,N,CCTV-N3-S-21.960-M,10030,24.9915224099636,,121.592495630425,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72190
1030394,N,CCTV-N3-S-22.210-M,10030,24.9893476775431,,121.591863387067,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72220
1030395,N,CCTV-N3-S-22.289-M,10030,24.9886771129251,,121.591605845024,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7221
1030396,N,CCTV-N3-S-22.500-M,10030,24.9869142508362,,121.590824995543,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72250
1030397,N,CCTV-N3-S-22.770-M,10030,24.9848009881959,,121.589523790243,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72271
1030398,N,CCTV-N3-S-23.020-M,10030,24.9829648116617,,121.588095931504,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72300
1030399,N,CCTV-N3-S-23.260-M,10030,24.9819096591083,,121.58705434993,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72320
1030400,N,CCTV-N3-S-23.482-M,10030,24.9805440535334,,121.585448810521,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7232
1030401,N,CCTV-N3-S-23.530-M,10030,24.9802787323372,,121.585072929446,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72350
1030402,N,CCTV-N3-S-23.950-M,10030,24.9782386570807,,121.581471815662,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=32390
1030403,N,CCTV-N3-S-23.980-M,10030,24.9780609834559,,121.581084175462,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72390
1030404,N,CCTV-N3-S-24.140-M-FIX,10030,24.9775416672502,,121.579700518456,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7240
1030405,N,CCTV-N3-S-24.180-M,10030,24.9773907612604,,121.579303118831,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72411
1030406,N,CCTV-N3-S-24.320-M,10030,24.9769202977878,,121.577454863876,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72430
1030407,N,CCTV-N3-S-24.569-M-FIX,10030,24.9764677648396,,121.575200983649,1,
1030408,N,CCTV-N3-S-24.644-M-2,10030,24.9761954628662,,121.574769260064,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=32461
1030409,N,CCTV-N3-S-24.644-M-FIX,10030,24.9761954628662,,121.574769260064,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3241
1030410,N,CCTV-N3-S-25.704-M,10030,24.9775224499721,,121.564024800003,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=32570
1030411,N,CCTV-N3-S-26.150-M,10030,24.976819319749,,121.559548279375,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=32610
1030412,N,CCTV-N3-S-27.290-M,10030,24.970273311739,,121.550690429085,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72720
1030413,N,CCTV-N3-S-27.550-M,10030,24.9683871242095,,121.549178632354,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72750
1030414,N,CCTV-N3-S-27.900-M,10030,24.9658295556613,,121.547163747098,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72790
1030415,N,CCTV-N3-S-28.160-M,10030,24.9641839114768,,121.545939393722,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72810
1030416,N,CCTV-N3-S-28.295-M,10030,24.9631766165202,,121.545192434529,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7281
1030417,N,CCTV-N3-S-28.535-M,10030,24.9614339080903,,121.543800801072,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=32850
1030418,N,CCTV-N3-S-28.570-M,10030,24.9610664550935,,121.543459100261,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72851
1030419,N,CCTV-N3-S-28.700-M-FIX,10030,24.9603027761393,,121.54257790923,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7286
1030420,N,CCTV-N3-S-28.740-M,10030,24.9600909465295,,121.542254349096,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72871
1030421,N,CCTV-N3-S-28.930-M,10030,24.9592208922786,,121.540640701488,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=72890
1030422,N,CCTV-N3-S-31.200-I-安坑交流道,10030,24.9706209465136,,121.524071046965,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=33120
1030423,N,CCTV-N3-S-32.190-M,10030,24.9767380286908,,121.51749481932,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=33210
1030424,N,CCTV-N3-S-32.750-M,10030,24.9781825714294,,121.511766492178,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=73270
1030425,N,CCTV-N3-S-32.940-M,10030,24.9781399404535,,121.509889341966,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=73290
1030426,N,CCTV-N3-S-33.309-M-FIX,10030,24.9780524475385,,121.507175258974,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=3331
1030427,N,CCTV-N3-S-33.350-M,10030,24.9781271897457,,121.506503620077,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=33330
1030428,N,CCTV-N3-S-34.370-M,10030,24.9814747823113,,121.496979427195,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=73430
1030429,N,CCTV-N3-S-34.450-M,10030,24.9819063325595,,121.496343073103,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=7341
1030430,N,CCTV-N3-S-34.670-M,10030,24.9832520302486,,121.494743805982,1,https://cctvn.freeway.gov.tw/abs2mjpg/bmjpg?camera=73460
